2017-10-04 11:36:53,190 INFO 19, 3733
2017-10-04 11:37:53,195 INFO 22, 3741
2017-10-04 11:38:53,200 INFO 18, 3736
2017-10-04 11:39:53,206 INFO 18, 3736
2017-10-04 11:40:53,211 INFO 16, 3730
2017-10-04 11:41:53,216 INFO 17, 3736
2017-10-04 11:42:53,319 INFO 19, 3724
2017-10-04 11:43:53,374 INFO 18, 3724
2017-10-04 11:44:53,428 INFO 17, 3727
2017-10-04 11:45:53,433 INFO 18, 3724
2017-10-04 11:46:53,439 INFO 16, 3719
2017-10-04 11:47:53,444 INFO 18, 3730
2017-10-04 11:48:53,498 INFO 15, 3719
2017-10-04 11:49:53,504 INFO 17, 3710
2017-10-04 11:50:53,558 INFO 16, 3727
2017-10-04 11:51:53,563 INFO 16, 3708
2017-10-04 11:52:53,569 INFO 16, 3716
2017-10-04 11:53:53,672 INFO 14, 3713
2017-10-04 11:54:53,677 INFO 15, 3710
2017-10-04 11:55:53,781 INFO 14, 3716
2017-10-04 11:56:53,787 INFO 15, 3710
2017-10-04 11:57:53,792 INFO 14, 3710
2017-10-04 11:58:53,797 INFO 14, 3710
2017-10-04 11:59:53,852 INFO 14, 3705
2017-10-04 12:00:53,956 INFO 13, 3705
2017-10-04 12:01:54,059 INFO 13, 3708
2017-10-04 12:02:54,114 INFO 12, 3710
2017-10-04 12:03:54,168 INFO 13, 3708
2017-10-04 12:04:54,173 INFO 12, 3694
2017-10-04 12:05:54,178 INFO 12, 3699
2017-10-04 12:06:54,184 INFO 13, 3699
2017-10-04 12:07:54,189 INFO 13, 3697
2017-10-04 12:08:54,194 INFO 11, 3699
2017-10-04 12:09:54,200 INFO 11, 3697
2017-10-04 12:10:54,205 INFO 12, 3683
2017-10-04 12:11:54,259 INFO 10, 3697
2017-10-04 12:12:54,363 INFO 12, 3688
2017-10-04 12:13:54,469 INFO 11, 3691
2017-10-04 12:14:54,475 INFO 11, 3683
2017-10-04 12:15:54,578 INFO 11, 3691
2017-10-04 12:16:54,683 INFO 11, 3686
2017-10-04 12:17:54,788 INFO 9, 3694
2017-10-04 12:18:54,843 INFO 7, 3697
2017-10-04 12:19:54,848 INFO 7, 3686
2017-10-04 12:20:54,854 INFO 7, 3677
2017-10-04 12:21:54,911 INFO 9, 3680
2017-10-04 12:22:55,016 INFO 10, 3680
2017-10-04 12:23:55,021 INFO 7, 3683
2017-10-04 12:24:55,076 INFO 9, 3672
2017-10-04 12:25:55,130 INFO 7, 3672
